# gene-model: GENCODE v36
gene_id	gene_name	gene_type	unstranded	stranded_first	stranded_second	tpm_unstranded	fpkm_unstranded	fpkm_uq_unstranded
ENSG00000222986.1	RNU5A-5P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000222987.1	RN7SKP68	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000222990.1	RNU4-22P	snRNA	2	1	1	0.7868	0.1974	0.1884
ENSG00000222997.1	Y_RNA	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000222998.1	RN7SKP259	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000223001.1	RNU2-61P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000223003.1	RNA5SP184	rRNA_pseudogene	1	0	1	0.6047	0.1517	0.1448
ENSG00000223004.1	SNORD29	snoRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000223006.1	RN7SKP137	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000223007.1	RN7SKP73	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000223012.1	RN7SKP264	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000223013.1	RNA5SP344	rRNA_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000223015.1	RNU6-1135P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000223019.1	RNA5SP306	rRNA_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000223023.1	Y_RNA	misc_RNA	25	14	11	15.1177	3.7917	3.6204
ENSG00000223024.1	RNU6-55P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000223026.1	RN7SKP247	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000223027.1	AL139404.1	snoRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000223037.1	RNU6-284P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000223039.1	RN7SKP268	misc_RNA	1	0	1	0.2067	0.0518	0.0495
ENSG00000223040.1	RN7SKP144	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000223042.1	RN7SKP161	misc_RNA	2	1	1	0.4283	0.1074	0.1026
ENSG00000223044.1	RNU6-130P	snRNA	1	0	1	0.6341	0.1590	0.1518
ENSG00000223046.1	RNA5SP369	rRNA_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000223047.1	RNU6-847P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000223056.1	RN7SKP169	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000223060.1	Y_RNA	misc_RNA	1	1	0	0.6875	0.1724	0.1646
ENSG00000223062.1	RNU6-1245P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000223064.1	RNU6-325P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000223075.1	RN7SKP126	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000223076.1	RNA5SP31	rRNA_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000223078.1	RNU2-55P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000223080.1	Y_RNA	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000223086.1	RNA5SP155	rRNA_pseudogene	1	0	1	0.5063	0.1270	0.1212
ENSG00000223087.2	RNU6-602P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000223088.1	RMRPP5	ribozyme	0	0	0	0.0000	0.0000	0.0000
ENSG00000223092.1	RNA5SP115	rRNA_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000223096.1	RNU5E-9P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000223107.1	RNU2-72P	snRNA	1	1	0	0.4007	0.1005	0.0960
ENSG00000223109.1	MIR1538	miRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000223113.1	RNA5SP247	rRNA_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000223117.1	RN7SKP296	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000223118.1	RN7SKP102	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000223120.1	RN7SKP181	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000223125.1	RNU2-32P	snRNA	0	0	1	0.0000	0.0000	0.0000
ENSG00000223126.1	RN7SKP263	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000223128.1	RN7SKP140	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000223131.1	RNA5SP304	rRNA_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000223136.1	RN7SKP207	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000223138.1	RNA5SP450	rRNA_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000223142.1	RN7SKP252	misc_RNA	1	1	0	0.1997	0.0501	0.0478
ENSG00000223145.1	RN7SKP112	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000223152.1	RNU4-88P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000223156.1	RNU2-18P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000223158.1	RNY1P3	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000223162.1	RNA5SP280	rRNA_pseudogene	1	1	0	0.5679	0.1424	0.1360
ENSG00000223168.1	RN7SKP142	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000223169.1	RNA5SP209	rRNA_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000223174.1	RN7SKP17	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000223175.1	RNU4-61P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000223177.1	RNA5SP39	rRNA_pseudogene	1	1	0	0.5442	0.1365	0.1303
ENSG00000223179.3	RNU6-373P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000223181.1	RNU6-1199P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000223188.1	Y_RNA	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000223189.1	RNU6-177P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000223190.1	RN7SKP100	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000223191.1	RNU6-293P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000223197.1	RNU6-1001P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000223198.1	RNU2-22P	snRNA	1	0	1	0.3081	0.0773	0.0738
ENSG00000223202.1	RN7SKP297	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000223203.1	RNA5SP221	rRNA_pseudogene	1	0	1	0.6341	0.1590	0.1518
ENSG00000223208.1	RNU6-1217P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000223212.1	RNU4-74P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000223215.1	RNU6-607P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000223217.1	RNU6-938P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000223220.1	Y_RNA	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000223223.1	RN7SKP192	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000223224.1	SNORD71	snoRNA	1	0	1	0.7594	0.1905	0.1819
ENSG00000223225.1	RNU6-1054P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000223229.1	RN7SKP270	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000223238.1	RNA5SP294	rRNA_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000223245.1	RNU4-63P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000223247.1	RNU2-64P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000223254.1	Y_RNA	misc_RNA	6	4	2	3.6621	0.9185	0.8770
ENSG00000223256.1	RNU6-785P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000223258.1	RNU6-575P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000223259.1	RNA5SP508	rRNA_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000223260.1	RN7SKP194	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000223262.1	RNA5SP492	rRNA_pseudogene	1	0	1	0.5729	0.1437	0.1372
ENSG00000223263.1	RNU6-387P	snRNA	2	0	2	1.2440	0.3120	0.2979
ENSG00000223265.1	RNU6-592P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000223269.1	RN7SKP53	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000223271.1	Y_RNA	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000223273.1	RN7SKP172	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000223274.6	RNA5SP498	rRNA_pseudogene	2	1	2	1.0885	0.2730	0.2607
ENSG00000223274.6_PAR_Y	RNA5SP498	rRNA_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000223280.1	RNU6-57P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000223281.1	RN7SKP85	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000223282.1	RN7SKP165	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000223284.1	RNU6-195P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000223287.1	RNU6-954P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000223290.1	RNA5SP107	rRNA_pseudogene	36	16	20	19.2713	4.8335	4.6152
ENSG00000223293.1	RNA5SP270	rRNA_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000223294.1	SNORD83	snoRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000223298.1	RNY3P8	misc_RNA	8	4	4	4.1466	1.0400	0.9930
ENSG00000223299.1	RN7SKP108	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000223300.1	Y_RNA	misc_RNA	1	2	1	0.6220	0.1560	0.1490
ENSG00000223302.1	Y_RNA	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000223305.1	RN7SKP30	misc_RNA	2	0	2	0.3911	0.0981	0.0937
ENSG00000223306.2	RNU6-1304P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000223308.1	RN7SKP101	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000223309.1	RNU6-722P	snRNA	4	2	2	2.5119	0.6300	0.6015
ENSG00000223313.1	RNU6-516P	snRNA	17	9	9	10.6754	2.6775	2.5566
ENSG00000223315.1	RN7SKP279	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000223318.1	RNA5SP111	rRNA_pseudogene	22	14	8	14.2256	3.5680	3.4068
ENSG00000223321.1	RN7SKP293	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000223324.1	RN7SKP273	misc_RNA	2	2	0	0.4160	0.1043	0.0996
ENSG00000223327.1	RNU2-71P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000223330.1	RNU6-1052P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000223335.1	RNU6-603P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000223336.1	RNU2-6P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000223341.1	RN7SKP3	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000223342.2	AL158817.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000223343.1	AC137630.1	lncRNA	3	264	248	0.2505	0.0628	0.0600
ENSG00000223344.1	AL359081.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000223345.3	H2BP1	transcribed_unprocessed_pseudogene	2	1	1	0.1728	0.0433	0.0414
ENSG00000223349.1	KLF2P3	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000223350.2	IGLV9-49	IG_V_gene	6	3	3	0.9581	0.2403	0.2294
ENSG00000223351.5	ZNF385D-AS2	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000223353.2	AL589763.1	processed_pseudogene	0	16	13	0.0000	0.0000	0.0000
ENSG00000223356.1	AL590666.1	lncRNA	3	0	3	0.4525	0.1135	0.1084
ENSG00000223358.5	EHHADH-AS1	lncRNA	0	421	394	0.0000	0.0000	0.0000
ENSG00000223360.1	AC096559.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000223361.5	FTH1P10	transcribed_processed_pseudogene	5	21	35	0.3511	0.0881	0.0841
ENSG00000223362.1	CDY15P	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000223368.2	AL513124.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000223373.1	AC108066.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000223374.1	AC005104.1	lncRNA	28	902	885	4.1372	1.0377	0.9908
ENSG00000223375.1	AC096638.1	processed_pseudogene	1	1	0	0.3024	0.0758	0.0724
ENSG00000223377.1	AC244098.1	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000223379.1	AL391987.3	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000223381.2	LINC02661	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000223382.5	LINC01778	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000223383.1	H2ACP1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000223387.6	LINC02068	lncRNA	43	25	18	0.7658	0.1921	0.1834
ENSG00000223389.1	SDCBP2P1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000223390.1	AL445685.1	lncRNA	4	61	60	0.3428	0.0860	0.0821
ENSG00000223391.2	RDXP2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000223392.1	CLDN10-AS1	lncRNA	5	3	4	0.3649	0.0915	0.0874
ENSG00000223393.2	AL118511.1	lncRNA	6	232	194	0.2016	0.0506	0.0483
ENSG00000223394.2	TRBV29OR9-2	TR_V_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000223395.2	RBM22P7	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000223396.4	RPS10P7	transcribed_processed_pseudogene	47	26	22	1.0171	0.2551	0.2436
ENSG00000223398.1	AC027124.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000223400.1	AP006748.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000223402.1	AC074121.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000223403.6	MEG9	lncRNA	2	1	3	0.0281	0.0070	0.0067
ENSG00000223404.3	LINC00397	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000223406.1	XKRYP5	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000223407.1	USP9YP18	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000223409.1	RPL17P17	processed_pseudogene	1	0	1	0.1173	0.0294	0.0281
ENSG00000223410.1	AL009050.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000223416.3	RPS26P15	processed_pseudogene	9	8	1	1.6890	0.4236	0.4045
ENSG00000223417.8	TRIM49D1	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000223418.1	LIMK2P1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000223419.1	AC006022.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000223421.1	AL354854.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000223422.1	AC007274.1	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000223427.1	RBM7P1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000223428.1	AC010997.1	transcribed_processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000223429.1	AL139156.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000223430.1	AC011243.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000223431.1	MTND6P21	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000223432.1	AC009988.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000223433.1	RPS29P9	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000223436.1	AC011625.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000223437.1	TMSB4XP3	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000223438.1	AC235097.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000223440.1	AL589642.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000223442.1	TH2LCRR	lncRNA	3	360	324	0.1812	0.0455	0.0434
ENSG00000223443.2	USP17L2	protein_coding	2	2	0	0.0684	0.0172	0.0164
ENSG00000223445.1	RPL6P21	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000223446.2	AL451065.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000223450.1	AL590632.1	processed_pseudogene	2	0	2	0.3521	0.0883	0.0843
ENSG00000223452.3	HMGN2P18	processed_pseudogene	1	0	1	0.2419	0.0607	0.0579
ENSG00000223455.1	AL355298.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000223457.1	HTATSF1P1	processed_pseudogene	0	8	2	0.0000	0.0000	0.0000
ENSG00000223458.2	LMO7DN-IT1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000223459.6	TCAF1P1	unprocessed_pseudogene	43	23	21	1.2576	0.3154	0.3012
ENSG00000223460.1	GAPDHP69	processed_pseudogene	11	6	6	0.7127	0.1788	0.1707
ENSG00000223461.1	AC004471.1	lncRNA	27	20	11	3.0298	0.7599	0.7256
ENSG00000223462.2	AL353801.1	lncRNA	25	16	15	3.8417	0.9635	0.9200
ENSG00000223466.2	LINC01825	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000223467.2	CALM1P1	processed_pseudogene	1	0	1	0.1508	0.0378	0.0361
ENSG00000223469.1	AL157371.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000223470.3	LINC02629	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000223475.1	AC099681.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000223476.1	VN1R42P	processed_pseudogene	4	2	2	0.7594	0.1905	0.1819
ENSG00000223478.1	AL441992.1	lncRNA	83	41	44	9.9643	2.4992	2.3863
ENSG00000223479.3	LINC02238	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000223482.8	NUTM2A-AS1	lncRNA	1510	786	753	4.3923	1.1016	1.0519
ENSG00000223484.7	TRPC6P	processed_pseudogene	1	1	0	0.0742	0.0186	0.0178
ENSG00000223484.7_PAR_Y	TRPC6P	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000223485.4	LINC01615	lncRNA	136	61	75	3.9598	0.9932	0.9483
ENSG00000223486.1	AC092198.1	lncRNA	1	0	1	0.0243	0.0061	0.0058
ENSG00000223487.1	FRMPD4-AS1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000223488.2	MAPK6P2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000223489.1	NEFHP1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000223490.2	CHCHD2P5	processed_pseudogene	2	1	1	0.3265	0.0819	0.0782
ENSG00000223492.1	AL391097.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000223495.2	AC239859.2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000223496.3	EXOSC6	protein_coding	2370	1237	1134	29.9788	7.5191	7.1794
ENSG00000223497.1	H2BL1P	unitary_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000223498.1	SLC35C2P1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000223500.1	RNF14P4	processed_pseudogene	7	5	2	0.3681	0.0923	0.0881
ENSG00000223501.9	VPS52	protein_coding	2678	2016	2016	38.9262	9.7633	9.3222
ENSG00000223502.1	AL731537.1	lncRNA	1	1	1	0.1551	0.0389	0.0372
ENSG00000223503.1	AL353807.1	processed_pseudogene	2	2	0	0.1973	0.0495	0.0473
ENSG00000223504.1	AL646090.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000223505.2	RPL35AP5	processed_pseudogene	9	5	4	1.7920	0.4495	0.4292
ENSG00000223506.2	SLC20A1P1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000223508.5	RPL23AP53	transcribed_processed_pseudogene	79	73	72	5.0434	1.2649	1.2078
ENSG00000223509.8	AC135983.2	transcribed_processed_pseudogene	170	97	87	3.9011	0.9784	0.9342
ENSG00000223510.7	CDRT15	protein_coding	4	1	3	0.3353	0.0841	0.0803
ENSG00000223511.7	AL683807.1	lncRNA	17	12	6	1.1091	0.2782	0.2656
ENSG00000223511.7_PAR_Y	AL683807.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000223513.1	ATP6V0E1P2	processed_pseudogene	1	0	1	0.2666	0.0669	0.0638
ENSG00000223514.1	AC004866.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000223516.1	AFF2-IT1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000223517.1	AC010723.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000223518.5	CSNK1A1P1	transcribed_processed_pseudogene	1	0	1	0.0248	0.0062	0.0059
ENSG00000223519.8	KIF28P	transcribed_unitary_pseudogene	5	18	18	0.0926	0.0232	0.0222
ENSG00000223522.2	AC093690.1	lncRNA	25	19	15	0.5101	0.1279	0.1222
ENSG00000223523.1	AC092598.1	lncRNA	1	1	0	0.0819	0.0206	0.0196
ENSG00000223525.1	RABGAP1L-IT1	lncRNA	1	0	1	0.0886	0.0222	0.0212
ENSG00000223528.7	AL359094.1	lncRNA	6	359	392	0.0926	0.0232	0.0222
ENSG00000223529.1	EEF1A1P8	processed_pseudogene	39	23	18	1.8350	0.4603	0.4395
ENSG00000223530.1	AC012506.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000223534.1	HLA-DQB1-AS1	lncRNA	80	1795	1759	9.4650	2.3740	2.2667
ENSG00000223536.6	AC008164.1	lncRNA	1	1	0	0.0240	0.0060	0.0057
ENSG00000223537.3	AL109947.1	lncRNA	8	10	12	0.3303	0.0828	0.0791
ENSG00000223538.2	AC079602.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000223539.4	AC011431.1	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000223540.1	RPS15AP5	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000223542.1	AL024497.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000223543.1	TCEAL4P1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000223544.1	AC005838.1	unprocessed_pseudogene	0	1	2	0.0000	0.0000	0.0000
ENSG00000223546.7	LINC00630	lncRNA	129	65	64	0.7349	0.1843	0.1760
ENSG00000223547.10	ZNF844	protein_coding	442	212	231	4.3816	1.0990	1.0493
ENSG00000223548.1	ACSL6-AS1	lncRNA	0	0	1	0.0000	0.0000	0.0000
ENSG00000223549.1	MTND5P28	processed_pseudogene	3	1	2	0.1229	0.0308	0.0294
ENSG00000223550.1	SNRPBP1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000223551.1	TMSB4XP4	processed_pseudogene	36	15	21	3.8044	0.9542	0.9111
ENSG00000223552.1	CCR5AS	lncRNA	10	5	5	0.9956	0.2497	0.2384
ENSG00000223553.6	SMPD4P1	transcribed_unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000223554.1	AC078851.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000223555.1	USP9YP23	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000223558.1	TRIM60P17	processed_pseudogene	5	2	3	0.4542	0.1139	0.1088
ENSG00000223559.1	AC073136.1	processed_pseudogene	4	2	2	0.0906	0.0227	0.0217
ENSG00000223561.7	AC005165.1	lncRNA	1	1	0	0.0090	0.0022	0.0021
ENSG00000223563.1	AP001599.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000223564.1	CYP4F32P	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000223565.1	AC069540.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000223566.1	TNRC18P2	unprocessed_pseudogene	1	1	0	0.0241	0.0060	0.0058
ENSG00000223568.1	RPL3P11	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000223569.8	USP17L15	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000223570.2	AL592045.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000223571.6	DHRSX-IT1	lncRNA	5	1	4	0.5016	0.1258	0.1201
ENSG00000223571.6_PAR_Y	DHRSX-IT1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000223572.10	CKMT1A	protein_coding	33	19	14	0.7761	0.1947	0.1859
ENSG00000223573.7	TINCR	protein_coding	7	2	5	0.1032	0.0259	0.0247
ENSG00000223574.1	TPMTP4	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000223575.2	RBMX2P3	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000223576.2	AL355001.1	lncRNA	3	0	3	0.4413	0.1107	0.1057
ENSG00000223581.2	LINC02665	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000223583.1	AL513365.1	processed_pseudogene	4	2	2	0.4883	0.1225	0.1169
ENSG00000223584.1	TVP23CP1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000223586.6	LINC01312	lncRNA	1	0	1	0.0408	0.0102	0.0098
ENSG00000223587.2	LINC01986	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000223589.2	AL139158.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000223591.5	CENPVL1	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000223592.2	FNDC3CP	unitary_pseudogene	1	0	1	0.0565	0.0142	0.0135
ENSG00000223593.1	AL356806.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000223595.1	LYPLA1P1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000223597.3	LINC02142	lncRNA	3	3	0	0.1481	0.0371	0.0355
ENSG00000223598.1	AL138733.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000223599.1	AL513523.1	processed_pseudogene	5	3	2	0.2495	0.0626	0.0597
ENSG00000223600.1	EEF1A1P41	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000223601.2	EBLN1	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000223602.2	AC125634.1	unprocessed_pseudogene	1	1	0	0.0465	0.0117	0.0111
ENSG00000223603.1	CRPP1	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000223604.1	RPL17P13	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000223605.1	AC107399.1	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
